physical_cores,logical_cores,max_cpu_frequency,min_cpu_frequency,total_ram,total_available_ram,total_swap,free_swap,start_time,stop_time,time_spend,task_count,task_type,current_cpu_frequency
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.06GB,4.00GB,3.97GB,1623403043.91693,1623403044.98621,1.06928443908691,494,4,937.91Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.06GB,4.00GB,3.97GB,1623403045.21994,1623403046.23008,1.01014757156372,494,5,942.09Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.06GB,4.00GB,3.97GB,1623403047.22988,1623403047.8535,0.623621940612793,1,7,2432.72Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.06GB,4.00GB,3.97GB,1623403048.04109,1623403048.38598,0.344890117645264,1,12,1545.07Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.10GB,4.00GB,3.97GB,1623403155.51429,1623403156.44828,0.933991193771362,599,10,925.38Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.09GB,4.00GB,3.97GB,1623403156.69393,1623403158.62862,1.93469429016113,599,3,1075.80Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.09GB,4.00GB,3.97GB,1623403158.8649,1623403159.91547,1.05056953430176,599,4,3402.23Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.09GB,4.00GB,3.97GB,1623403160.11693,1623403161.08517,0.968237161636352,599,5,4024.88Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.09GB,4.00GB,3.97GB,1623403162.03323,1623403163.26848,1.23524641990662,1,7,997.51Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.09GB,4.00GB,3.97GB,1623403163.47221,1623403163.822,0.349791049957275,1,12,1324.11Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623403431.56886,1623403432.51872,0.949859619140625,342,10,1095.34Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623403432.75483,1623403434.05114,1.29630398750305,342,3,921.28Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623403434.29421,1623403435.41745,1.12323594093323,342,4,1115.06Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623403435.64881,1623403436.60294,0.954133033752441,342,5,1052.63Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623403437.62736,1623403438.39644,0.769080400466919,1,7,3259.67Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623403438.59257,1623403438.96443,0.371867656707764,1,12,2505.08Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623403646.87654,1623403647.74924,0.872702360153198,165,10,929.16Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623403647.99061,1623403649.29405,1.30343770980835,165,3,992.69Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.09GB,4.00GB,3.97GB,1623403649.5309,1623403650.53312,1.00221586227417,165,4,905.17Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623403650.76916,1623403651.80238,1.03322267532349,165,5,913.28Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623403652.81942,1623403653.53703,0.717610836029053,1,7,978.10Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623403653.74926,1623403654.07521,0.325946569442749,1,12,1412.84Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623403709.17844,1623403710.00073,0.822296142578125,165,10,1674.23Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623403710.23445,1623403711.62895,1.3944993019104,165,3,985.31Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623403711.848,1623403712.8212,0.973199605941772,165,4,944.54Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623403713.05489,1623403714.03239,0.977495908737183,165,5,912.32Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623403715.03252,1623403716.03431,1.00178623199463,1,7,4300.04Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623403716.21327,1623403716.53626,0.322994709014893,1,12,3735.39Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623403765.77294,1623403766.59142,0.818475961685181,481,10,1108.14Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623403766.82398,1623403768.12842,1.30444121360779,481,3,1000.23Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623403768.36114,1623403769.46793,1.10678482055664,481,4,1610.76Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623403769.69828,1623403770.7103,1.01202297210693,481,5,936.78Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623403771.71551,1623403772.51411,0.798593044281006,1,7,1041.63Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623403772.72562,1623403773.06159,0.335973739624023,1,12,1353.02Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623404057.27128,1623404058.11954,0.84825873374939,594,10,1108.41Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623404058.33962,1623404059.58542,1.24580430984497,594,3,1095.87Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623404059.80853,1623404060.94078,1.13225173950195,594,4,909.67Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623404061.17273,1623404062.12025,0.947514295578003,594,5,1045.18Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623404063.13223,1623404063.854,0.721771240234375,1,7,1086.41Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.08GB,4.00GB,3.97GB,1623404064.06309,1623404064.47246,0.40937328338623,1,12,999.10Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.18GB,4.00GB,3.89GB,1623660846.45119,1623660847.71318,1.26199650764465,520,10,1197.90Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.20GB,4.00GB,3.89GB,1623660847.94639,1623660849.73479,1.78839802742004,520,3,941.25Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.19GB,4.00GB,3.89GB,1623660849.95647,1623660851.46949,1.51301765441895,520,4,2386.31Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.24GB,4.00GB,3.89GB,1623660851.68081,1623660853.29904,1.61823010444641,520,5,2246.80Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.24GB,4.00GB,3.89GB,1623660854.4482,1623660855.29724,0.849043607711792,283,10,1803.67Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.24GB,4.00GB,3.89GB,1623660855.4982,1623660857.45503,1.95683670043945,283,3,1290.52Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.23GB,4.00GB,3.89GB,1623660857.69742,1623660858.932,1.23458409309387,283,4,928.99Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.22GB,4.00GB,3.89GB,1623660859.17337,1623660860.77901,1.60563945770264,283,5,1101.58Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.21GB,4.00GB,3.89GB,1623660861.77729,1623660862.57315,0.795859336853027,3896,10,906.16Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.21GB,4.00GB,3.89GB,1623660862.78593,1623660864.20722,1.42128825187683,3896,3,1652.95Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.21GB,4.00GB,3.89GB,1623660864.43794,1623660865.65367,1.21573448181152,3896,4,1341.32Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.21GB,4.00GB,3.89GB,1623660865.88689,1623660867.56368,1.67678737640381,3896,5,936.97Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.19GB,4.00GB,3.89GB,1623660868.60696,1623660871.00316,2.39620423316956,715,10,1968.92Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.19GB,4.00GB,3.89GB,1623660871.23148,1623660872.69678,1.46530532836914,715,3,1316.65Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.19GB,4.00GB,3.89GB,1623660872.93531,1623660874.30772,1.37241888046265,715,4,919.11Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.20GB,4.00GB,3.89GB,1623660874.51625,1623660876.09008,1.57383060455322,715,5,936.57Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.19GB,4.00GB,3.89GB,1623660877.07,1623660877.86626,0.796266078948975,2016,10,930.88Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.19GB,4.00GB,3.89GB,1623660878.08712,1623660879.54459,1.45746326446533,2016,3,1519.91Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.18GB,4.00GB,3.89GB,1623660879.76098,1623660880.979,1.218022108078,2016,4,3964.10Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.17GB,4.00GB,3.89GB,1623660881.18184,1623660882.833,1.65116024017334,2016,5,3830.10Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.20GB,4.00GB,3.89GB,1623660883.74135,1623660884.53506,0.793707370758057,2364,10,4029.44Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.19GB,4.00GB,3.89GB,1623660884.725,1623660886.09221,1.36720299720764,2364,3,2414.09Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.35GB,4.00GB,3.89GB,1623660886.30431,1623660887.46062,1.15630984306335,2364,4,2890.38Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.43GB,4.00GB,3.89GB,1623660887.65937,1623660889.28117,1.62180209159851,2364,5,2042.12Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.39GB,4.00GB,3.89GB,1623660890.38309,1623660892.12947,1.74637365341187,2364,10,3471.24Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.41GB,4.00GB,3.89GB,1623660892.32534,1623660893.87649,1.55114769935608,2364,3,1158.01Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.42GB,4.00GB,3.89GB,1623660894.08818,1623660895.00621,0.91803240776062,2364,4,1169.67Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.46GB,4.00GB,3.89GB,1623660895.24282,1623660896.86519,1.62236309051514,2364,5,1227.76Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.43GB,4.00GB,3.89GB,1623660897.86983,1623660898.71945,0.849619626998901,2364,10,1303.50Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.42GB,4.00GB,3.89GB,1623660898.9378,1623660900.43653,1.49872636795044,2364,3,928.33Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.44GB,4.00GB,3.89GB,1623660900.64455,1623660901.76109,1.11654043197632,2364,4,1358.25Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.43GB,4.00GB,3.89GB,1623660902.00432,1623660903.62073,1.61641073226929,2364,5,3621.78Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.44GB,4.00GB,3.89GB,1623660904.55627,1623660905.33132,0.775049209594727,8855,10,1325.87Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.49GB,4.00GB,3.89GB,1623660905.53213,1623660907.16207,1.62994050979614,8855,3,1246.35Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.48GB,4.00GB,3.89GB,1623660907.38581,1623660908.74975,1.36394262313843,8855,4,1677.17Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.46GB,4.00GB,3.89GB,1623660908.96132,1623660910.16412,1.20280170440674,8855,5,3813.93Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.43GB,4.00GB,3.89GB,1623660911.2521,1623660912.01168,0.759572744369507,8855,10,3512.75Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.38GB,4.00GB,3.89GB,1623660912.21003,1623660913.92481,1.71477699279785,8855,3,1047.07Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.36GB,4.00GB,3.89GB,1623660914.14979,1623660915.48683,1.33704042434692,8855,4,4285.65Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.34GB,4.00GB,3.89GB,1623660915.68503,1623660917.54376,1.85872626304626,8855,5,3229.15Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.37GB,4.00GB,3.89GB,1623660918.57671,1623660919.43496,0.858246803283691,1058,10,1038.85Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.34GB,4.00GB,3.89GB,1623660919.65053,1623660921.23677,1.58623600006104,1058,3,3533.06Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.34GB,4.00GB,3.89GB,1623660921.43468,1623660922.52656,1.09188294410706,1058,4,3786.99Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.32GB,4.00GB,3.89GB,1623660922.73074,1623660923.99892,1.26818633079529,1058,5,1268.75Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.33GB,4.00GB,3.89GB,1623660925.03744,1623660925.84323,0.805792570114136,1264,10,1507.62Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.33GB,4.00GB,3.89GB,1623660926.06542,1623660927.88328,1.81786513328552,1264,3,1038.18Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.34GB,4.00GB,3.89GB,1623660928.10609,1623660929.36895,1.26286005973816,1264,4,3708.11Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.34GB,4.00GB,3.89GB,1623660929.56847,1623660930.94859,1.38012051582336,1264,5,1064.55Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.34GB,4.00GB,3.89GB,1623660931.96408,1623660932.85646,0.892383813858032,967,10,1212.09Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.35GB,4.00GB,3.89GB,1623660933.07325,1623660934.83892,1.76566290855408,967,3,1076.93Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.34GB,4.00GB,3.89GB,1623660935.07495,1623660936.23065,1.15570044517517,967,4,956.44Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.36GB,4.00GB,3.89GB,1623660936.43694,1623660937.73771,1.30077052116394,967,5,924.93Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.36GB,4.00GB,3.89GB,1623660938.70222,1623660939.53572,0.833499193191528,999,10,2974.85Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.36GB,4.00GB,3.89GB,1623660939.73813,1623660941.52347,1.78533506393433,999,3,1714.56Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.37GB,4.00GB,3.89GB,1623660941.75905,1623660943.68243,1.92338514328003,999,4,1750.15Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.37GB,4.00GB,3.89GB,1623660943.88926,1623660945.16828,1.27902388572693,999,5,954.72Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.37GB,4.00GB,3.89GB,1623660946.25393,1623660947.08966,0.835734367370606,2133,10,1408.20Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.37GB,4.00GB,3.89GB,1623660947.3006,1623660949.23078,1.93017864227295,2133,3,919.13Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.38GB,4.00GB,3.89GB,1623660949.47069,1623660950.5192,1.048508644104,2133,4,2629.71Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.38GB,4.00GB,3.89GB,1623660950.74654,1623660952.18376,1.4372193813324,2133,5,1053.47Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.39GB,4.00GB,3.89GB,1623660953.23443,1623660954.01377,0.779343605041504,2133,10,1020.46Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.39GB,4.00GB,3.89GB,1623660954.23882,1623660955.93963,1.70080780982971,2133,3,926.45Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.38GB,4.00GB,3.89GB,1623660956.16131,1623660957.42066,1.25935292243958,2133,4,1098.72Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.37GB,4.00GB,3.89GB,1623660957.63809,1623660958.86156,1.22347140312195,2133,5,1520.83Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.37GB,4.00GB,3.89GB,1623660959.96085,1623660960.90036,0.939512014389038,3434,10,1315.59Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.39GB,4.00GB,3.89GB,1623660961.11998,1623660964.16432,3.0443377494812,3434,3,899.74Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.39GB,4.00GB,3.89GB,1623660964.40569,1623660965.74845,1.34275507926941,3434,4,1027.60Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.39GB,4.00GB,3.89GB,1623660965.97852,1623660967.62647,1.64794254302979,3434,5,1096.28Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.39GB,4.00GB,3.89GB,1623660968.72745,1623660969.52574,0.798283100128174,715,10,930.32Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.40GB,4.00GB,3.89GB,1623660969.75875,1623660972.10867,2.34991908073425,715,3,1106.86Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.40GB,4.00GB,3.89GB,1623660972.3247,1623660973.61379,1.28908467292786,715,4,990.09Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.40GB,4.00GB,3.89GB,1623660973.84108,1623660975.31894,1.47785711288452,715,5,1301.83Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.46GB,4.00GB,3.89GB,1623660976.33045,1623660977.18499,0.854542255401611,4100,10,2428.29Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.47GB,4.00GB,3.89GB,1623660977.39332,1623660979.2262,1.83288192749023,4100,3,988.92Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.47GB,4.00GB,3.89GB,1623660979.45294,1623660980.65581,1.20286655426025,4100,4,2144.97Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.46GB,4.00GB,3.89GB,1623660980.87256,1623660982.40809,1.53552675247192,4100,5,1150.43Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.46GB,4.00GB,3.89GB,1623660983.50241,1623660985.4267,1.92428517341614,4100,10,1325.21Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.46GB,4.00GB,3.89GB,1623660985.63941,1623660987.272,1.63258981704712,4100,3,3937.03Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.47GB,4.00GB,3.89GB,1623660987.47078,1623660988.64653,1.17575335502625,4100,4,3171.26Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.46GB,4.00GB,3.89GB,1623660988.86023,1623660990.19265,1.3324179649353,4100,5,999.92Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.47GB,4.00GB,3.89GB,1623660991.22815,1623660992.0133,0.785153388977051,2555,10,1546.50Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.46GB,4.00GB,3.89GB,1623660992.24829,1623660994.29107,2.04277729988098,2555,3,1054.33Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.46GB,4.00GB,3.89GB,1623660994.50858,1623660995.70153,1.19295525550842,2555,4,945.61Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.46GB,4.00GB,3.89GB,1623660995.93073,1623660997.19385,1.26311182975769,2555,5,1078.60Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.66GB,66.50GB,66.38GB,1623673067.23614,1623673070.41522,3.17908191680908,36,10,2725.90Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.63GB,66.50GB,66.38GB,1623673070.64059,1623673072.7911,2.15050983428955,36,3,1055.34Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.45GB,66.50GB,66.38GB,1623673072.9962,1623673074.1189,1.12270545959473,36,4,4301.17Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.63GB,66.50GB,66.38GB,1623673074.31823,1623673076.66304,2.34480428695679,36,5,1784.55Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.62GB,66.50GB,66.38GB,1623673076.87253,1623673091.38505,14.5125188827515,36,16,996.47Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.62GB,66.50GB,66.38GB,1623673091.61265,1623673106.15816,14.5455119609833,36,15,1100.04Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.62GB,66.50GB,66.38GB,1623673106.39641,1623673108.1323,1.73589754104614,36,8,1048.39Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.61GB,66.50GB,66.38GB,1623674096.77298,1623674097.59092,0.81794548034668,36,10,1131.08Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.61GB,66.50GB,66.38GB,1623674097.80454,1623674099.04946,1.24492049217224,36,3,1374.70Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.53GB,66.50GB,66.38GB,1623674099.26402,1623674100.45058,1.18655943870544,36,4,4300.14Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.62GB,66.50GB,66.38GB,1623674100.64552,1623674101.85443,1.208909034729,36,5,1000.07Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.74GB,66.50GB,66.38GB,1623674102.08285,1623674106.17283,4.08998394012451,36,16,1316.78Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.74GB,66.50GB,66.38GB,1623674106.38267,1623674110.18974,3.80706357955933,36,15,999.96Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.74GB,66.50GB,66.38GB,1623674110.41898,1623674111.16354,0.74456787109375,36,8,1307.91Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.46GB,4.00GB,3.88GB,1623674301.25623,1623674302.16131,0.905084848403931,1521,10,2745.15Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.46GB,4.00GB,3.88GB,1623674302.38491,1623674304.12848,1.74357104301453,1521,3,927.46Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.47GB,4.00GB,3.88GB,1623674304.35633,1623674305.6303,1.27397036552429,1521,4,945.49Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.47GB,4.00GB,3.88GB,1623674305.86305,1623674306.99501,1.13195943832397,1521,5,1612.01Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.48GB,4.00GB,3.88GB,1623674352.82676,1623674353.82026,0.993507146835327,1521,10,1077.26Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.48GB,4.00GB,3.88GB,1623674354.04924,1623674355.78247,1.73323583602905,1521,3,946.20Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.48GB,4.00GB,3.88GB,1623674356.01066,1623674357.19119,1.18052911758423,1521,4,1007.14Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.48GB,4.00GB,3.88GB,1623674357.41991,1623674358.63572,1.21580505371094,1521,5,919.05Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.21GB,4.00GB,3.88GB,1623674667.8326,1623674668.6076,0.775002717971802,1521,10,1291.01Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.21GB,4.00GB,3.88GB,1623674668.82039,1623674670.54579,1.72540473937988,1521,3,1069.48Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.21GB,4.00GB,3.88GB,1623674670.77347,1623674672.04464,1.27116250991821,1521,4,1419.87Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.22GB,4.00GB,3.88GB,1623674672.2558,1623674673.53604,1.28023338317871,1521,5,3434.39Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.24GB,4.00GB,3.88GB,1623674719.70333,1623674720.60047,0.897137641906738,1521,10,1097.41Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.24GB,4.00GB,3.88GB,1623674720.83308,1623674722.65496,1.82188415527344,1521,3,1130.83Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.24GB,4.00GB,3.88GB,1623674722.8811,1623674724.1176,1.23650479316711,1521,4,1086.40Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.24GB,4.00GB,3.88GB,1623674724.33587,1623674725.73976,1.40388917922974,1521,5,925.32Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.25GB,4.00GB,3.88GB,1623674779.21996,1623674780.03784,0.817881584167481,1521,10,1265.25Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.24GB,4.00GB,3.88GB,1623674780.25867,1623674782.09572,1.83705186843872,1521,3,979.99Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.24GB,4.00GB,3.88GB,1623674782.32722,1623674783.55246,1.2252414226532,1521,4,942.93Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.24GB,4.00GB,3.88GB,1623674783.78708,1623674785.02396,1.23688578605652,1521,5,921.28Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.24GB,4.00GB,3.88GB,1623674786.02549,1623674786.34877,0.323278665542602,1,12,944.62Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.32GB,4.00GB,3.88GB,1623676780.69744,1623676781.52225,0.824815034866333,8855,10,1099.07Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.32GB,4.00GB,3.88GB,1623676781.74788,1623676783.85712,2.10923743247986,8855,3,941.42Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.32GB,4.00GB,3.88GB,1623676784.08743,1623676785.28551,1.19807863235474,8855,4,1066.03Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.33GB,4.00GB,3.88GB,1623676785.49848,1623676786.79487,1.29638433456421,8855,5,1278.00Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.35GB,4.00GB,3.88GB,1623676787.02892,1623676792.59442,5.56549692153931,8855,16,1148.34Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.33GB,4.00GB,3.88GB,1623676792.80836,1623676797.87902,5.07066202163696,8855,15,925.52Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.33GB,4.00GB,3.88GB,1623676798.11922,1623676799.0372,0.917983770370483,8855,8,1291.13Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.80GB,4.00GB,3.90GB,1623736761.6462,1623736765.94815,4.30195355415344,307,10,912.21Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.80GB,4.00GB,3.90GB,1623736766.53376,1623736772.93824,6.40447664260864,307,3,1056.29Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.80GB,4.00GB,3.90GB,1623736773.17855,1623736774.46157,1.28301954269409,307,4,1010.26Mhz
